animal_type,complaint_type,suburb,year_quarter,animal,complaint
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Wandering,Unallocated,2018.1,Dog,Wandering
Dog,Aggressive Animal,Alice River,2018.1,Dog,Aggressive Animal
Dog,Noise,Alice River,2018.1,Dog,Noise
Dog,Private Impound,Alice River,2018.1,Dog,Private Impound
Dog,Attack,Black River,2018.1,Dog,Attack
Dog,Enclosure,Black River,2018.1,Dog,Enclosure
Dog,Private Impound,Bluewater,2018.1,Dog,Private Impound
Dog,Attack,Bluewater Park,2018.1,Dog,Attack
Dog,Attack,Bohle Plains,2018.1,Dog,Attack
Cat,Private Impound,Bohle Plains,2018.1,Cat,Private Impound
Dog,Wandering,Bohle Plains,2018.1,Dog,Wandering
Dog,Aggressive Animal,Jensen,2018.1,Dog,Aggressive Animal
Dog,Noise,Jensen,2018.1,Dog,Noise
Dog,Noise,Jensen,2018.1,Dog,Noise
Dog,Private Impound,Jensen,2018.1,Dog,Private Impound
Dog,Attack,Mount Louisa,2018.1,Dog,Attack
Dog,Noise,Mount Louisa,2018.1,Dog,Noise
Dog,Noise,Saunders Beach,2018.1,Dog,Noise
Dog,Wandering,Saunders Beach,2018.1,Dog,Wandering
Dog,Enclosure,Toolakea,2018.1,Dog,Enclosure
Dog,Noise,Toolakea,2018.1,Dog,Noise
Dog,Aggressive Animal,Yabulu,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Yabulu,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Yabulu,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Yabulu,2018.1,Dog,Enclosure
Dog,Enclosure,Yabulu,2018.1,Dog,Enclosure
Dog,Enclosure,Yabulu,2018.1,Dog,Enclosure
Dog,Enclosure,Yabulu,2018.1,Dog,Enclosure
Dog,Private Impound,Yabulu,2018.1,Dog,Private Impound
Dog,Private Impound,Yabulu,2018.1,Dog,Private Impound
Dog,Attack,Alligator Creek,2018.1,Dog,Attack
Dog,Aggressive Animal,Cluden,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Cungulla,2018.1,Dog,Enclosure
Dog,Enclosure,Cungulla,2018.1,Dog,Enclosure
Dog,Enclosure,Idalia,2018.1,Dog,Enclosure
Cat,Private Impound,Idalia,2018.1,Cat,Private Impound
Dog,Attack,Majors Creek,2018.1,Dog,Attack
Dog,Enclosure,Oak Valley,2018.1,Dog,Enclosure
Dog,Private Impound,Oak Valley,2018.1,Dog,Private Impound
Dog,Noise,Railway Estate,2018.1,Dog,Noise
Dog,Private Impound,Railway Estate,2018.1,Dog,Private Impound
Dog,Private Impound,Stuart,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Wulguru,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Wulguru,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Wulguru,2018.1,Dog,Aggressive Animal
Dog,Attack,Wulguru,2018.1,Dog,Attack
Dog,Attack,Wulguru,2018.1,Dog,Attack
Dog,Enclosure,Wulguru,2018.1,Dog,Enclosure
Dog,Enclosure,Wulguru,2018.1,Dog,Enclosure
Cat,Private Impound,Wulguru,2018.1,Cat,Private Impound
Cat,Private Impound,Wulguru,2018.1,Cat,Private Impound
Cat,Private Impound,Wulguru,2018.1,Cat,Private Impound
Cat,Private Impound,Wulguru,2018.1,Cat,Private Impound
Dog,Private Impound,Wulguru,2018.1,Dog,Private Impound
Dog,Private Impound,Wulguru,2018.1,Dog,Private Impound
Dog,Private Impound,Wulguru,2018.1,Dog,Private Impound
Dog,Wandering,Wulguru,2018.1,Dog,Wandering
Dog,Aggressive Animal,Burdell,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Burdell,2018.1,Dog,Enclosure
Dog,Noise,Burdell,2018.1,Dog,Noise
Dog,Noise,Burdell,2018.1,Dog,Noise
Dog,Noise,Burdell,2018.1,Dog,Noise
Dog,Noise,Burdell,2018.1,Dog,Noise
Cat,Private Impound,Burdell,2018.1,Cat,Private Impound
Dog,Private Impound,Burdell,2018.1,Dog,Private Impound
Dog,Wandering,Burdell,2018.1,Dog,Wandering
Dog,Attack,Bushland Beach,2018.1,Dog,Attack
Dog,Attack,Bushland Beach,2018.1,Dog,Attack
Dog,Attack,Bushland Beach,2018.1,Dog,Attack
Dog,Enclosure,Bushland Beach,2018.1,Dog,Enclosure
Dog,Enclosure,Bushland Beach,2018.1,Dog,Enclosure
Dog,Enclosure,Bushland Beach,2018.1,Dog,Enclosure
Dog,Enclosure,Bushland Beach,2018.1,Dog,Enclosure
Dog,Enclosure,Bushland Beach,2018.1,Dog,Enclosure
Dog,Noise,Bushland Beach,2018.1,Dog,Noise
Dog,Private Impound,Bushland Beach,2018.1,Dog,Private Impound
Dog,Attack,Deeragun,2018.1,Dog,Attack
Dog,Enclosure,Deeragun,2018.1,Dog,Enclosure
Dog,Noise,Deeragun,2018.1,Dog,Noise
Dog,Noise,Deeragun,2018.1,Dog,Noise
Dog,Noise,Deeragun,2018.1,Dog,Noise
Dog,Noise,Deeragun,2018.1,Dog,Noise
Dog,Noise,Deeragun,2018.1,Dog,Noise
Dog,Noise,Deeragun,2018.1,Dog,Noise
Cat,Private Impound,Deeragun,2018.1,Cat,Private Impound
Cat,Private Impound,Deeragun,2018.1,Cat,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Private Impound,Deeragun,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Mount Low,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Mount Low,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Mount Low,2018.1,Dog,Enclosure
Dog,Noise,Mount Low,2018.1,Dog,Noise
Dog,Noise,Mount Low,2018.1,Dog,Noise
Dog,Noise,Mount Low,2018.1,Dog,Noise
Dog,Aggressive Animal,Arcadia,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Arcadia,2018.1,Dog,Enclosure
Dog,Private Impound,Belgian Gardens,2018.1,Dog,Private Impound
Dog,Private Impound,Belgian Gardens,2018.1,Dog,Private Impound
Dog,Private Impound,Bohle,2018.1,Dog,Private Impound
Dog,Enclosure,Garbutt,2018.1,Dog,Enclosure
Dog,Enclosure,Garbutt,2018.1,Dog,Enclosure
Dog,Enclosure,Garbutt,2018.1,Dog,Enclosure
Cat,Private Impound,Garbutt,2018.1,Cat,Private Impound
Cat,Private Impound,Garbutt,2018.1,Cat,Private Impound
Dog,Private Impound,Garbutt,2018.1,Dog,Private Impound
Dog,Wandering,Nelly Bay,2018.1,Dog,Wandering
Dog,Wandering,Nelly Bay,2018.1,Dog,Wandering
Dog,Aggressive Animal,North Ward,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,North Ward,2018.1,Dog,Aggressive Animal
Dog,Enclosure,North Ward,2018.1,Dog,Enclosure
Dog,Noise,North Ward,2018.1,Dog,Noise
Dog,Aggressive Animal,Pallarenda,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Pallarenda,2018.1,Dog,Enclosure
Dog,Noise,Pallarenda,2018.1,Dog,Noise
Dog,Enclosure,Picnic Bay,2018.1,Dog,Enclosure
Dog,Noise,Picnic Bay,2018.1,Dog,Noise
Dog,Aggressive Animal,South Townsville,2018.1,Dog,Aggressive Animal
Dog,Enclosure,South Townsville,2018.1,Dog,Enclosure
Dog,Noise,South Townsville,2018.1,Dog,Noise
Cat,Private Impound,South Townsville,2018.1,Cat,Private Impound
Cat,Private Impound,South Townsville,2018.1,Cat,Private Impound
Cat,Private Impound,South Townsville,2018.1,Cat,Private Impound
Dog,Attack,Townsville City,2018.1,Dog,Attack
Dog,Attack,Townsville City,2018.1,Dog,Attack
Dog,Private Impound,Townsville City,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Condon,2018.1,Dog,Aggressive Animal
Dog,Attack,Condon,2018.1,Dog,Attack
Cat,Enclosure,Condon,2018.1,Cat,Enclosure
Dog,Enclosure,Condon,2018.1,Dog,Enclosure
Cat,Private Impound,Condon,2018.1,Cat,Private Impound
Cat,Private Impound,Condon,2018.1,Cat,Private Impound
Dog,Private Impound,Condon,2018.1,Dog,Private Impound
Dog,Private Impound,Condon,2018.1,Dog,Private Impound
Dog,Private Impound,Condon,2018.1,Dog,Private Impound
Dog,Private Impound,Condon,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Kelso,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kelso,2018.1,Dog,Aggressive Animal
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Dog,Attack,Kelso,2018.1,Dog,Attack
Cat,Enclosure,Kelso,2018.1,Cat,Enclosure
Cat,Enclosure,Kelso,2018.1,Cat,Enclosure
Cat,Enclosure,Kelso,2018.1,Cat,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Enclosure,Kelso,2018.1,Dog,Enclosure
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Dog,Noise,Kelso,2018.1,Dog,Noise
Cat,Private Impound,Kelso,2018.1,Cat,Private Impound
Cat,Private Impound,Kelso,2018.1,Cat,Private Impound
Cat,Private Impound,Kelso,2018.1,Cat,Private Impound
Cat,Private Impound,Kelso,2018.1,Cat,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Private Impound,Kelso,2018.1,Dog,Private Impound
Dog,Wandering,Kelso,2018.1,Dog,Wandering
Dog,Aggressive Animal,Rasmussen,2018.1,Dog,Aggressive Animal
Dog,Attack,Rasmussen,2018.1,Dog,Attack
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Enclosure,Rasmussen,2018.1,Dog,Enclosure
Dog,Noise,Rasmussen,2018.1,Dog,Noise
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Private Impound,Rasmussen,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Kirwan,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Kirwan,2018.1,Dog,Aggressive Animal
Dog,Attack,Kirwan,2018.1,Dog,Attack
Dog,Attack,Kirwan,2018.1,Dog,Attack
Dog,Attack,Kirwan,2018.1,Dog,Attack
Dog,Attack,Kirwan,2018.1,Dog,Attack
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Noise,Kirwan,2018.1,Dog,Noise
Dog,Noise,Kirwan,2018.1,Dog,Noise
Dog,Noise,Kirwan,2018.1,Dog,Noise
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Wandering,Kirwan,2018.1,Dog,Wandering
Dog,Wandering,Kirwan,2018.1,Dog,Wandering
Dog,Noise,Mount Louisa,2018.1,Dog,Noise
Dog,Attack,Thuringowa Central,2018.1,Dog,Attack
Dog,Noise,Thuringowa Central,2018.1,Dog,Noise
Cat,Private Impound,Thuringowa Central,2018.1,Cat,Private Impound
Cat,Private Impound,Thuringowa Central,2018.1,Cat,Private Impound
Cat,Private Impound,Thuringowa Central,2018.1,Cat,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Private Impound,Thuringowa Central,2018.1,Dog,Private Impound
Dog,Noise,Annandale,2018.1,Dog,Noise
Dog,Noise,Annandale,2018.1,Dog,Noise
Dog,Noise,Annandale,2018.1,Dog,Noise
Dog,Private Impound,Annandale,2018.1,Dog,Private Impound
Dog,Private Impound,Annandale,2018.1,Dog,Private Impound
Dog,Wandering,Annandale,2018.1,Dog,Wandering
Dog,Aggressive Animal,Condon,2018.1,Dog,Aggressive Animal
Cat,Enclosure,Condon,2018.1,Cat,Enclosure
Cat,Enclosure,Condon,2018.1,Cat,Enclosure
Dog,Enclosure,Condon,2018.1,Dog,Enclosure
Dog,Private Impound,Condon,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Douglas,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Douglas,2018.1,Dog,Aggressive Animal
Dog,Noise,Douglas,2018.1,Dog,Noise
Dog,Noise,Douglas,2018.1,Dog,Noise
Cat,Private Impound,Douglas,2018.1,Cat,Private Impound
Cat,Private Impound,Douglas,2018.1,Cat,Private Impound
Cat,Private Impound,Douglas,2018.1,Cat,Private Impound
Cat,Private Impound,Douglas,2018.1,Cat,Private Impound
Cat,Private Impound,Douglas,2018.1,Cat,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Private Impound,Douglas,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Cranbrook,2018.1,Dog,Aggressive Animal
Dog,Attack,Cranbrook,2018.1,Dog,Attack
Dog,Attack,Cranbrook,2018.1,Dog,Attack
Dog,Enclosure,Cranbrook,2018.1,Dog,Enclosure
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Noise,Cranbrook,2018.1,Dog,Noise
Dog,Private Impound,Cranbrook,2018.1,Dog,Private Impound
Dog,Private Impound,Cranbrook,2018.1,Dog,Private Impound
Dog,Private Impound,Cranbrook,2018.1,Dog,Private Impound
Dog,Private Impound,Cranbrook,2018.1,Dog,Private Impound
Dog,Attack,Heatley,2018.1,Dog,Attack
Dog,Attack,Heatley,2018.1,Dog,Attack
Dog,Enclosure,Heatley,2018.1,Dog,Enclosure
Dog,Noise,Heatley,2018.1,Dog,Noise
Dog,Noise,Heatley,2018.1,Dog,Noise
Dog,Noise,Heatley,2018.1,Dog,Noise
Dog,Noise,Heatley,2018.1,Dog,Noise
Dog,Private Impound,Heatley,2018.1,Dog,Private Impound
Dog,Private Impound,Heatley,2018.1,Dog,Private Impound
Dog,Private Impound,Heatley,2018.1,Dog,Private Impound
Dog,Private Impound,Heatley,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Kirwan,2018.1,Dog,Aggressive Animal
Dog,Attack,Kirwan,2018.1,Dog,Attack
Cat,Enclosure,Kirwan,2018.1,Cat,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Enclosure,Kirwan,2018.1,Dog,Enclosure
Dog,Noise,Kirwan,2018.1,Dog,Noise
Dog,Noise,Kirwan,2018.1,Dog,Noise
Dog,Noise,Kirwan,2018.1,Dog,Noise
Cat,Private Impound,Kirwan,2018.1,Cat,Private Impound
Cat,Private Impound,Kirwan,2018.1,Cat,Private Impound
Cat,Private Impound,Kirwan,2018.1,Cat,Private Impound
Cat,Private Impound,Kirwan,2018.1,Cat,Private Impound
Cat,Private Impound,Kirwan,2018.1,Cat,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Dog,Private Impound,Kirwan,2018.1,Dog,Private Impound
Cat,Wandering,Kirwan,2018.1,Cat,Wandering
Dog,Aggressive Animal,Mount Louisa,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Mount Louisa,2018.1,Dog,Enclosure
Dog,Aggressive Animal,Aitkenvale,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Aitkenvale,2018.1,Dog,Aggressive Animal
Dog,Noise,Aitkenvale,2018.1,Dog,Noise
Dog,Noise,Aitkenvale,2018.1,Dog,Noise
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Cat,Private Impound,Aitkenvale,2018.1,Cat,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Private Impound,Aitkenvale,2018.1,Dog,Private Impound
Dog,Enclosure,Currajong,2018.1,Dog,Enclosure
Dog,Enclosure,Currajong,2018.1,Dog,Enclosure
Dog,Enclosure,Currajong,2018.1,Dog,Enclosure
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Dog,Private Impound,Currajong,2018.1,Dog,Private Impound
Dog,Private Impound,Currajong,2018.1,Dog,Private Impound
Dog,Private Impound,Currajong,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Garbutt,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Garbutt,2018.1,Dog,Enclosure
Dog,Noise,Garbutt,2018.1,Dog,Noise
Dog,Noise,Garbutt,2018.1,Dog,Noise
Cat,Private Impound,Garbutt,2018.1,Cat,Private Impound
Dog,Private Impound,Garbutt,2018.1,Dog,Private Impound
Dog,Private Impound,Garbutt,2018.1,Dog,Private Impound
Dog,Wandering,Garbutt,2018.1,Dog,Wandering
Dog,Aggressive Animal,Gulliver,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Gulliver,2018.1,Dog,Aggressive Animal
Dog,Enclosure,Gulliver,2018.1,Dog,Enclosure
Dog,Enclosure,Gulliver,2018.1,Dog,Enclosure
Dog,Enclosure,Gulliver,2018.1,Dog,Enclosure
Dog,Enclosure,Gulliver,2018.1,Dog,Enclosure
Dog,Enclosure,Gulliver,2018.1,Dog,Enclosure
Cat,Private Impound,Gulliver,2018.1,Cat,Private Impound
Dog,Private Impound,Gulliver,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Mundingburra,2018.1,Dog,Aggressive Animal
Dog,Private Impound,Mundingburra,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Vincent,2018.1,Dog,Aggressive Animal
Cat,Enclosure,Vincent,2018.1,Cat,Enclosure
Dog,Enclosure,Vincent,2018.1,Dog,Enclosure
Dog,Noise,Vincent,2018.1,Dog,Noise
Cat,Private Impound,Vincent,2018.1,Cat,Private Impound
Dog,Private Impound,Vincent,2018.1,Dog,Private Impound
Dog,Private Impound,Vincent,2018.1,Dog,Private Impound
Dog,Attack,Currajong,2018.1,Dog,Attack
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Cat,Private Impound,Currajong,2018.1,Cat,Private Impound
Dog,Attack,Hermit Park,2018.1,Dog,Attack
Dog,Attack,Hermit Park,2018.1,Dog,Attack
Dog,Attack,Hermit Park,2018.1,Dog,Attack
Dog,Attack,Hermit Park,2018.1,Dog,Attack
Dog,Noise,Hyde Park,2018.1,Dog,Noise
Dog,Private Impound,Hyde Park,2018.1,Dog,Private Impound
Dog,Aggressive Animal,Mundingburra,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Mundingburra,2018.1,Dog,Aggressive Animal
Dog,Noise,Mundingburra,2018.1,Dog,Noise
Dog,Noise,Mundingburra,2018.1,Dog,Noise
Dog,Aggressive Animal,Mysterton,2018.1,Dog,Aggressive Animal
Dog,Aggressive Animal,Pimlico,2018.1,Dog,Aggressive Animal
Dog,Private Impound,Pimlico,2018.1,Dog,Private Impound
Dog,Private Impound,Pimlico,2018.1,Dog,Private Impound
Dog,Private Impound,Railway Estate,2018.1,Dog,Private Impound
Dog,Private Impound,Railway Estate,2018.1,Dog,Private Impound
Dog,Private Impound,Railway Estate,2018.1,Dog,Private Impound
Dog,Private Impound,Railway Estate,2018.1,Dog,Private Impound
Dog,Noise,Rosslea,2018.1,Dog,Noise
Cat,Private Impound,Rosslea,2018.1,Cat,Private Impound
Dog,Private Impound,Rosslea,2018.1,Dog,Private Impound
Dog,Aggressive Animal,West End,2018.1,Dog,Aggressive Animal
